token,aap,frequency
fitheid,0.06383555,113
omhooggericht,0.0067641158,113
kop-en-schotel,0.11494238,113
gokprobleem,-0.03130895,113
sprakeloosheid,0.0015663356,113
logeerpartijen,0.028942652,113
langspeelplaat,0.10006365,113
correcter,0.0021935403,113
overheidsbeleid,0.056413934,113
284,0.027958173,113
318,-0.0054836776,113
homo's,-0.07991946,113
recycling,0.027094446,113
accelereerde,-0.016042098,113
focusten,-0.0064389445,113
invicta,-0.03493729,113
handler,0.0021150042,113
huishoudfolie,-0.017533885,113
rococo,0.1257249,113
cannoli,0.113222316,113
omlaaggleden,0.04462189,113
meteorologische,0.06498214,113
reageerbuisje,-0.042006813,113
bungalowpark,0.11744405,113
stettin,0.04747391,113
22ste,0.026309097,113
leading,0.07204175,113
zakendoet,-0.0050327145,113
avvocato,-0.0076439213,113
haarvaten,0.0058065057,113
dorpsgenoot,0.02502776,113
spaarders,-0.032355644,113
appelbloesem,0.14267617,113
tik-tak,0.055355262,113
non-verbaal,-0.0070909634,113
stroomlijnen,0.016586896,113
afrondt,0.024294473,113
superintelligent,0.09193373,113
geestverruimende,0.020471737,113
spock,0.040019598,113
anagram,0.043734126,113
corpsballen,-0.059698243,113
dompel,0.02222807,113
dolomieten,0.09369947,113
voorbestemde,0.07896921,113
oververhitting,-0.1256373,113
bergdorpje,0.09065053,113
sportsokken,0.005649548,113
momento,0.08182645,113
afvielen,-0.02058912,113
amant,0.07731988,113
gekkin,-0.11950961,113
buitenrit,0.021501433,113
shawls,0.0877464,113
schermpjes,0.040013716,113
straatbendes,-0.112828545,113
aangrepen,0.0011965595,113
transplantaties,-0.0069307387,113
donkergetinte,-0.015226263,113
inbeeld,-0.050071564,113
gerieflijker,0.067249045,113
alarmlichten,-0.07123624,113
teruggezogen,-0.03909746,113
meringue,0.11754876,113
aanraadt,0.0021106433,113
stringer,0.022139674,113
jal,0.018630303,113
theeceremonie,0.17628077,113
samengevallen,0.07941872,113
stoorzenders,-0.08314258,113
oogstten,0.07458418,113
niet-bestaan,0.02276823,113
eropna,0.02252252,113
verwierpen,-0.004063405,113
hóéf,0.024994757,113
theelepeltjes,0.026254077,113
tweevoudige,-0.11577686,113
rijkskanselier,-0.021656625,113
cambodjaanse,0.025587402,113
geraakten,0.009272076,113
fotopapier,0.019886613,113
wereldformaat,0.07849596,113
watergate,-0.07129598,113
videospel,0.079341196,113
opals,0.04224554,113
fronsje,0.03526813,113
pijnstilling,0.033129297,113
berispingen,-0.11572102,113
pepermolen,0.06691453,113
allervriendelijkste,0.029981147,113
terugrijdt,0.02959846,113
reutelen,-0.09359372,113
losscheurde,-0.035024896,113
personalia,-0.01232623,113
inschrijfformulier,0.0722765,113
terugvind,-0.024505842,113
rondkeken,0.03369616,113
puls,-0.06602694,113
broeikasgassen,-0.0019345433,113
ingeboren,0.01579015,113
amalfikust,0.09404831,113
uitvaartonderneming,0.017970677,113
miezerregen,-0.003416244,113
bengel,0.039352573,113
overbrugt,0.043176807,113
centers,-0.00686346,113
breast,0.015055008,113
vernauwing,-0.040174153,113
méénde,0.009946499,113
wandelroute,0.06934293,113
discutabel,0.03767366,113
sheena,-0.02266101,113
rackets,0.02313962,113
uni,0.050628,113
mots,0.04463236,113
frozen,0.08807283,113
aquaduct,0.014699046,113
scharrelaar,0.020158872,113
langgekoesterde,0.090096116,113
skills,0.07767215,113
fideel,0.050139368,113
boterkoek,0.059494358,113
dobbin,-0.00038235635,113
oneliner,0.045136094,113
improvisaties,0.12740862,113
opgetrommelde,-0.086286165,113
weggestreept,-0.016909247,113
honneur,0.038274117,113
hervormden,0.011282727,113
dralende,0.045306887,113
promotiecampagne,0.07285722,113
meekon,-0.002874028,113
eindfase,-0.013285644,113
handvaardigheid,0.10682072,113
overkapte,0.058186032,113
aangeslenterd,0.0316747,113
bloemenslingers,0.10819768,113
jeugdpuistjes,-0.0445576,113
cádiz,0.07410288,113
sidekick,0.008592948,113
middenwesten,0.041782066,113
bermans,-0.055318877,113
onbalans,-0.012978494,113
wilrijk,0.026709834,113
legerplaats,0.010029271,113
ontblootten,0.001361087,113
schimmelpenninck,0.042446647,113
kommt,0.016538769,113
verwondden,-0.16085032,113
geavanceerder,0.03980677,113
tandjong,0.06897904,113
valhek,-0.041113116,113
heiig,0.120996505,113
waardeoordeel,0.022732474,113
vingerverf,0.030754246,113
exercities,-0.00100784,113
jaurès,0.024894588,113
assisen,-0.03714721,113
18.30,0.05140665,113
doezelige,0.098132126,113
groepsverkrachting,-0.2149185,113
j.g.,0.043533966,113
ecofin,-0.033760674,113
vandenbergh,-0.014721017,113
plafondlicht,-0.0128541365,113
blaatte,-0.047310747,113
schuilhuis,-0.0062920265,113
treinrit,0.055394713,113
spraakgebruik,0.04280872,113
schrijftafeltje,0.044547763,113
veiligheidspolitie,-0.040629692,113
bartels,0.02398172,113
nylonkous,-0.061217375,113
biervat,-0.021376144,113
versregel,0.0893742,113
bezettingsmacht,-0.040788364,113
nomura,-0.014577855,113
gegen,0.033034712,113
overhellende,0.014567258,113
jakkeren,-0.059049442,113
bedstijlen,-0.006898083,113
fatiha,-0.009654377,113
weggeknipt,-0.035739414,113
illya,0.06772533,113
cravate,0.023041654,113
w.f.,0.015639238,113
fn,-0.009564856,113
rondscharrelden,-0.026372483,113
function,0.011524491,113
bestsellerlijst,0.031529285,113
slankheid,0.14424124,113
leavenworth,-0.038022798,113
1801,0.052873652,113
vermits,0.060320996,113
levensplan,0.05436193,113
vakantiekolonie,0.029622862,113
flanste,0.05362199,113
koenig,-0.053973168,113
stootkussen,-0.045864962,113
dim,0.08191453,113
witkalk,-0.05176802,113
tura,0.015741963,113
chancelor,-0.062775396,113
radiohead,0.07863052,113
herwaardering,0.058519647,113
rechterhersenhelft,0.047456402,113
nuyens,0.0028953375,113
pistols,0.024512522,113
swainsdale,0.10529256,113
muddy,0.055694316,113
mondialisering,0.081699446,113
armour,0.036270127,113
glazuren,0.116864435,113
gé,0.008705854,113
camonier,0.092539504,113
glutenvrije,0.043505047,113
kond,-0.007424541,113
radijzen,0.0223376,113
1748,0.058385115,113
1791,0.056811303,113
mohammedaanse,0.010558948,113
quinlan,-0.026417065,113
aramees,0.10915038,113
orvar,-0.090637825,113
wandelingetjes,0.024167642,113
jop,-0.01158851,113
wiersma,0.027340228,113
verschoor,0.0016149618,113
collingwood,0.004618462,113
hamar,-0.004085131,113
consigliere,0.019195467,113
truitt,-0.043104745,113
jardine,0.00833435,113
verfriste,0.062659234,113
gándara,0.044763066,113
kiko,-0.029816426,113
kellyanne,-0.0062965006,113
plaveien,-0.03032867,113
aricia,-0.11499363,113
dosissen,0.02205804,113
koens,-0.030063532,113
rim,-0.006058667,113
b6,0.053314634,113
stuiveling,0.0270015,113
wongso,0.03748026,113
croiset,0.05641402,113
soedanese,-0.037457816,113
whinneys,-0.009965386,113
macklin,0.052518725,113
alfies,-0.0053161085,113
mt,0.041318573,113
oga,-0.01564446,113
diazepam,0.01618714,113
amélia,0.07035217,113
sut,-0.08025558,113
mazie,0.053886924,113
giggs,0.042503748,113
glyn,-0.024019048,113
slupor,-0.110763386,113
brillie,-0.03271588,113
oilpa,-0.05552319,113
moberg,-0.053590145,113
valmont,0.08130266,113
mella,0.06748528,113
smersh,-0.08266772,113
genny,0.058873657,113
christof,0.012129123,113
tanna,0.02195656,113
anooyoo,0.07497327,113
painballers,-0.116153926,113
vianello,-0.024859533,113
brina,0.034437694,113
snoekie,-0.059794843,113
buckler,-0.025014518,113
mouche,0.0732789,113
•2,0.04052887,113
geber,0.08750324,113
swell,0.11457172,113
quan,-0.074051276,113
nineva,0.03429255,113
nachtschaduw,-0.026719317,113
hialeah,0.05540672,113
nejla,-0.048170913,113
alcibiadi,0.06548273,113
slovovic,-0.1468049,113
paardenbak,0.028055828,113
matya,0.080861,113
petrillo,0.04528336,113
koda,-0.14298466,113
orlagh,-0.0048695523,113
husseini,0.009858288,113
irtike,-0.017842084,113
harrildholm,-0.05358727,113
rolfje,-0.013264798,113
mazert,0.028749617,113
rossbrand,-0.0023846496,113
luizenleventje,0.059482645,112
hedonistisch,0.12094748,112
grootsere,0.10582335,112
privégesprekken,0.031254735,112
strikter,0.012033157,112
voorbijvliegen,0.019906117,112
puriteinen,-0.022550792,112
oerdriften,0.004627317,112
getilde,0.018129498,112
binnenleidde,0.041121744,112
openreet,-0.094356224,112
verbloemde,-0.021601506,112
wachtstand,-0.027434744,112
uitgebaat,-0.03287473,112
moot,0.035041213,112
sesamzaad,0.08251163,112
clothes,0.05368164,112
keffende,-0.07798647,112
blankhouten,0.042811595,112
gummistok,-0.008962897,112
fietshelm,-0.015326556,112
legitimatiekaart,-0.022805713,112
vetvrije,0.03275329,112
dichtzaten,-0.020641033,112
rotors,-0.03021689,112
vrage,-0.03863856,112
j.e.,0.021018177,112
belastingparadijs,0.012089256,112
straatagent,-0.035219677,112
metterdaad,-0.019693144,112
onverantwoordelijkheid,-0.05437778,112
engelengezichtje,0.069667615,112
wegdraaiend,-0.009668745,112
wijn-,0.13221528,112
arrangeerde,0.14605026,112
ziekenhuisrekeningen,-0.06122354,112
overstroomden,0.019562341,112
aangestampt,-0.016277827,112
uitspreidden,0.02109817,112
jaden,0.05325907,112
nestjes,0.05697591,112
bevelvoerend,-0.07398154,112
ehh,0.031645343,112
baksel,0.061860748,112
tuimelende,-0.00361944,112
uitscheiden,-0.039496273,112
vangend,0.05443108,112
veefokkerij,-0.011285849,112
turnbull,0.0045852587,112
blaker,0.022060623,112
printemps,0.08617064,112
snorremans,-0.045471862,112
brandenburger,-0.012152288,112
vuurtongen,0.022600506,112
notuleren,-0.0007988326,112
praalwagens,0.082851626,112
spiertrekkingen,-0.02895949,112
valide,0.0033322945,112
oud-zuid,0.06623806,112
uva,0.07465281,112
stageplek,0.07879961,112
getuigenverhoor,-0.06781025,112
begeleide,0.07172209,112
wandschildering,0.105317295,112
overdrijvingen,-0.049388528,112
opleidingscentrum,0.060122058,112
bijknippen,-0.005891748,112
stoomcursus,0.08655517,112
suikerglazuur,0.070578694,112
autocue,0.03265255,112
nieuwslezers,-0.010742396,112
busladingen,-0.011080656,112
experimenteerden,0.031926394,112
dwingelandij,-0.08222842,112
despotische,0.0024567842,112
paardjerijden,0.007351745,112
rothond,-0.119455285,112
hakkelende,0.038280908,112
ontspoort,-0.046183445,112
beangstigen,-0.055432267,112
fouilleerden,-0.07416017,112
boslucht,0.11536024,112
kibbelde,0.03750557,112
uis,-0.025787871,112
leut,0.042249538,112
afstotende,-0.007425964,112
gemeenheid,-0.11584084,112
gaslantaarns,0.04715865,112
douw,-0.05873193,112
hej,-0.03186976,112
goddorie,-0.110271916,112
sporthemd,0.06553169,112
gewitte,0.038983393,112
oók,0.03209246,112
liefdesavontuur,0.09308188,112
vuilste,-0.08582868,112
pijnigend,-0.01795338,112
insekt,-0.028180212,112
knutselde,0.06796471,112
spookachtigs,0.06861514,112
kruisvuur,-0.13080765,112
manifesten,-0.008731879,112
zwanenhals,0.15003152,112
uitbetaalde,-0.0073828213,112
wegknipperde,-0.061293676,112
tetanus,-0.11696946,112
1841,0.07289913,112
manila,0.0060478915,112
popolo,0.08409818,112
patrouilleauto,-0.043413054,112
koffieroom,0.039573506,112
beroepsethiek,-0.07245144,112
linkerooghoek,-0.009433646,112
aberratie,0.0082742125,112
poca,0.006612248,112
schuifje,0.021772426,112
uitscholden,-0.12560637,112
onvergoten,-0.045850165,112
railroad,0.041777834,112
gefêteerd,0.022966519,112
sleutelde,0.0074740387,112
geloot,-0.033779167,112
krokodillenleren,0.04791846,112
zwakten,0.018600672,112
sportkatern,0.021205489,112
geïntensiveerd,0.010682493,112
steekhoudende,-0.017909873,112
10.30,0.03729805,112
bovenloop,0.028973565,112
1100,0.030428492,112
vervellen,-0.075792685,112
broedt,0.007385861,112
triangel,0.0912566,112
1770,0.08424109,112
inhaken,0.0008639097,112
weerstanden,-0.00972864,112
steenuil,0.063591674,112
langsgeweest,-0.018568212,112
duisenberg,0.036810894,112
mutual,0.0061024316,112
pitchen,0.056479607,112
opsommingen,0.02674225,112
muitende,-0.085874185,112
groepten,0.0005119629,112
champagneflûte,0.071499884,112
toonaard,0.12098364,112
melkmeisje,0.08181129,112
plengde,-0.02911136,112
gregoriaanse,0.16009733,112
floyds,0.0032338277,112
doorslikt,-0.032285906,112
raakvlak,0.03155784,112
medal,0.010392338,112
prairies,0.117316544,112
voorstelrondje,0.0050017675,112
afgrijselijks,-0.007942079,112
overheersers,-0.014134705,112
canaille,-0.023896433,112
vriendschapsband,0.08862076,112
loskreeg,-0.03346169,112
katanga,-0.02421489,112
skates,-0.009398513,112
bedevaartsoord,0.03944005,112
jahweh,0.02535151,112
panic,0.01983083,112
delegeerde,0.044267435,112
vuilstortplaats,-0.062160455,112
gewichtheffer,0.046264812,112
bewijszak,-0.064784266,112
stuifsneeuw,-0.027013928,112
gescandeerd,-0.011863828,112
privégedeelte,0.11405252,112
uitwisselend,0.049139194,112
doorzoeking,-0.08389775,112
schielijke,0.015880497,112
uitgekristalliseerd,0.023850352,112
fluisteraars,0.005967006,112
onbetreden,0.08629952,112
verkeersovertredingen,-0.15809743,112
adjunct-hoofdredacteur,-0.008735005,112
uitgezogen,-0.091762215,112
sappigste,0.06539561,112
geweersalvo,-0.010626165,112
steenpuist,-0.093833454,112
verkleedden,-0.0132322535,112
weir,0.08205639,112
herfstochtend,0.10469036,112
onvatbaar,0.033419326,112
bedwing,-0.099987105,112
paprikachips,0.013658405,112
ukkel,0.017471014,112
jammen,0.044555984,112
cafeïnevrij,0.050367665,112
pokeravond,0.0324344,112
slapstick,-0.0033626556,112
gekerfde,-0.028300805,112
manet,0.052263178,112
hebbie,-0.021642137,112
sempre,0.0017246697,112
lethe,0.09857694,112
zevenenhalve,0.005023483,112
quid,0.030560993,112
mediahype,-0.11808352,112
greers,-0.062111624,112
strafbaars,-0.062689245,112
foudre,-0.018296093,112
landbouwproducten,0.034292318,112
drogere,0.07438115,112
speculerende,0.004166778,112
intreedt,-0.068682685,112
auteursrecht,0.0323029,112
roofde,-0.021907046,112
bokma,-0.00477131,112
dringendste,-0.059158016,112
gemummificeerde,-0.047203504,112
inbouwkast,0.019911587,112
aardbeiensmaak,0.087384626,112
laagopgeleide,-0.0062095076,112
somtijds,0.043577768,112
boodschapjes,0.019842189,112
zandheuvel,0.031014903,112
sorteerden,-0.006237589,112
weggeschoren,0.027093187,112
bartons,-0.05201927,112
cours,0.042109035,112
zeeuws-vlaanderen,0.0641319,112
babi,0.055792034,112
snert,-0.007069014,112
boordevolle,0.009493275,112
initiative,0.026532505,112
ettertjes,-0.07206622,112
mengele,-0.0766068,112
schever,-0.046518575,112
spotlicht,0.10479089,112
vissoorten,0.07148222,112
openluchttheater,0.12561467,112
aurelianus,0.009778373,112
verwelkende,0.09247902,112
onderdrukkende,-0.004268691,112
make-uptas,0.010155449,112
gebondenheid,0.026917413,112
controlecentrum,0.015322855,112
mansour,0.0046496876,112
machtsmiddel,0.01624918,112
volumes,0.08812011,112
qualitytime,0.106733814,112
pillow,0.023353152,112
sylvana,0.014382452,112
inlijving,-0.032561906,112
weekdier,-0.0009922534,112
postzakken,-0.093452826,112
bedelarmband,0.14030713,112
teenager,0.03596434,112
aandoenlijks,0.031370793,112
glutenvrij,0.026546419,112
junge,0.026162386,112
afhoudt,-0.01743855,112
jedi,0.0141953565,112
vreugdedans,-0.009686381,112
mambo,0.08789192,112
overbruggend,0.09493293,112
yumi,0.07506819,112
kristallnacht,-0.053906336,112
uitsparingen,0.01751139,112
dharma,0.10295009,112
revere,0.05912942,112
beveiligingssystemen,0.0244455,112
fusilleren,-0.15617028,112
dorfmann,-0.01219115,112
bruidsboetiek,0.10994528,112
vroegwijs,0.014414482,112
forensic,-0.0064084493,112
ethics,0.0004367754,112
loopbanden,0.028173018,112
nieuwjaarsfeest,0.07898247,112
bruidsparen,0.09098538,112
realtime,0.06867094,112
impliceerden,-0.024443407,112
huursoldaat,-0.014536478,112
voorzanger,0.09464636,112
bovenstad,0.10691613,112
saint-michel,0.08475916,112
bock,0.06299792,112
moscow,0.02904033,112
grands,0.10249015,112
engte,0.017473541,112
uitlaatgas,-0.04327671,112
strijdlied,0.0507339,112
brides,0.047328457,112
uitstrooide,0.044932693,112
kaaimannen,-0.04688669,112
ondertusschen,-0.030858196,112
indischen,0.07053939,112
zomermeisje,0.009614397,112
strekkende,0.029161256,112
karan,0.020187795,112
resistance,-0.0005818829,112
paardenkop,0.0050989985,112
gennaro,0.1381813,112
elijahs,0.009385813,112
triumviraat,0.041888133,112
frédérique,0.052966498,112
ordehandhaver,0.03859201,112
hoogstonwaarschijnlijk,-0.021077566,112
rowland,0.03437761,112
eettafels,0.049740892,112
braves,0.021177307,112
sarasvati,0.024259921,112
neelata,0.037427414,112
rijping,0.05888915,112
innigste,0.12386182,112
heimelijkheid,-0.011177808,112
micro,0.03586655,112
kinkels,-0.03832668,112
aangewandeld,0.055114698,112
honingpot,0.061753057,112
klaagmuur,0.01970058,112
suikervinger,-0.055106845,112
oosterling,0.05952002,112
overdrachtelijk,0.011561632,112
onrechtvaardigheden,-0.06846306,112
poppers,0.0027940571,112
spinnerij,-0.0076399073,112
crèmespoeling,0.04205327,112
musso,-0.0074724937,112
vinkenoog,0.054330513,112
afschrikking,-0.033259287,112
smetana,0.13617596,112
gratly,0.05866987,112
ambulancepost,-0.0015761703,112
recife,0.074082516,112
themselves,0.016227245,112
boards,0.05569756,112
tjezus,-0.054332193,112
cartwrights,-0.05375208,112
draperie,0.07683581,112
imperiumbouwer,-0.00012263656,112
neuspiercing,0.04474631,112
hoofdpad,0.018621607,112
tuiniers,0.068539895,112
pechtold,0.0015868545,112
noordhoek,0.028110776,112
ezelin,-0.056519218,112
hua,0.03652206,112
tods,-0.030563522,112
tazkhan,0.05088003,112
egberts,0.0031748414,112
neri,0.010917906,112
termeer,-0.0026217848,112
natrium,0.0321787,112
horlogemaker,0.01776833,112
"1,1",-0.0010986477,112
samenwerkingsverbanden,0.035280578,112
seaboard,-0.03341703,112
bz,0.00027849153,112
segovia,0.03891058,112
kiesdrempel,-0.01237452,112
mauri,-0.01348206,112
thieme,0.002597481,112
pejke,-0.044402648,112
shania,0.03648965,112
dewelke,0.041888602,112
kortelas,-0.063590996,112
conditions,0.005041659,112
